Open,High,Low,Close,Adj Close,Volume,Return,Date,Week_Number,Year,Day,Weekday,mean_return,volatility
276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,254.46749877929688,94885100,-0.837,2019-03-07,09,2019,7,Thursday,-0.4286,0.29167927591791637
272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,253.9585723876953,85795800,-0.2,2019-03-08,09,2019,8,Friday,-0.4286,0.29167927591791637
275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,257.6412353515625,65098900,1.45,2019-03-11,10,2019,11,Monday,0.5838,0.5538259654440192
279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,258.6128234863281,79667500,0.377,2019-03-12,10,2019,12,Tuesday,0.5838,0.5538259654440192
280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,260.32470703125,80639200,0.662,2019-03-13,10,2019,13,Wednesday,0.5838,0.5538259654440192
281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,260.15814208984375,67518400,-0.064,2019-03-14,10,2019,14,Thursday,0.5838,0.5538259654440192
280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,261.4433898925781,81309000,0.494,2019-03-15,10,2019,15,Friday,0.5838,0.5538259654440192
281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,262.3913879394531,62199800,0.363,2019-03-18,11,2019,18,Monday,-0.1418,1.1294605792146977
283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,262.4563903808594,90268100,0.025,2019-03-19,11,2019,19,Tuesday,-0.1418,1.1294605792146977
282.1600036621094,283.5,280.32000732421875,281.54998779296875,261.6665344238281,84609200,-0.301,2019-03-20,11,2019,20,Wednesday,-0.1418,1.1294605792146977
280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,264.6219482421875,79550400,1.129,2019-03-21,11,2019,21,Thursday,-0.1418,1.1294605792146977
283.2200012207031,283.79998779296875,279.17999267578125,279.25,259.5289306640625,122659300,-1.925,2019-03-22,11,2019,22,Friday,-0.1418,1.1294605792146977
278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,259.3337097167969,85575200,-0.075,2019-03-25,12,2019,25,Monday,0.2314,0.5263675521914322
280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,261.2668762207031,68125900,0.745,2019-03-26,12,2019,26,Tuesday,0.2314,0.5263675521914322
281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,259.9006652832031,72224700,-0.523,2019-03-27,12,2019,27,Wednesday,0.2314,0.5263675521914322
280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,260.8858337402344,56238500,0.379,2019-03-28,12,2019,28,Thursday,0.2314,0.5263675521914322
282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,262.5308532714844,82186800,0.631,2019-03-29,12,2019,29,Friday,0.2314,0.5263675521914322
284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,265.64422607421875,77617900,1.186,2019-04-01,13,2019,1,Monday,0.4282,0.4531420307144328
286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,265.77435302734375,40070400,0.049,2019-04-02,13,2019,2,Tuesday,0.4282,0.4531420307144328
287.32000732421875,287.760009765625,285.75,286.4200134277344,266.19256591796875,68243200,0.157,2019-04-03,13,2019,3,Wednesday,0.4282,0.4531420307144328
286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,266.89886474609375,48997500,0.265,2019-04-04,13,2019,4,Thursday,0.4282,0.4531420307144328
287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,268.1907653808594,58621700,0.484,2019-04-05,13,2019,5,Friday,0.4282,0.4531420307144328
288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,268.3951721191406,53566300,0.076,2019-04-08,14,2019,8,Monday,0.11080000000000001,0.44213425562831027
287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,267.0196533203125,66142300,-0.512,2019-04-09,14,2019,9,Tuesday,0.11080000000000001,0.44213425562831027
287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,267.9305419921875,52601500,0.341,2019-04-10,14,2019,10,Wednesday,0.11080000000000001,0.44213425562831027
288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,267.8561706542969,55093100,-0.028,2019-04-11,14,2019,11,Thursday,0.11080000000000001,0.44213425562831027
290.0,290.4700012207031,288.260009765625,290.1600036621094,269.66845703125,69727800,0.677,2019-04-12,14,2019,12,Friday,0.11080000000000001,0.44213425562831027
290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,269.4918212890625,49596700,-0.066,2019-04-15,15,2019,15,Monday,-0.011999999999999997,0.18882972929776357
290.95001220703125,291.010009765625,289.5,290.1600036621094,269.66845703125,52153200,0.066,2019-04-16,15,2019,16,Tuesday,-0.011999999999999997,0.18882972929776357
291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,269.0085754394531,58268300,-0.245,2019-04-17,15,2019,17,Wednesday,-0.011999999999999997,0.18882972929776357
290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,269.538330078125,68708500,0.197,2019-04-18,15,2019,18,Thursday,-0.011999999999999997,0.18882972929776357
289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,269.7706604003906,40160100,0.086,2019-04-22,16,2019,22,Monday,0.2334,0.45097206121887423
290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,272.1963195800781,52246600,0.899,2019-04-23,16,2019,23,Tuesday,0.2334,0.45097206121887423
292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,271.59222412109375,50392900,-0.222,2019-04-24,16,2019,24,Wednesday,0.2334,0.45097206121887423
292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,271.42498779296875,57770900,-0.062,2019-04-25,16,2019,25,Thursday,0.2334,0.45097206121887423
292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,272.68896484375,50916400,0.466,2019-04-26,16,2019,26,Friday,0.2334,0.45097206121887423
293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,273.1164245605469,57197700,0.157,2019-04-29,17,2019,29,Monday,0.04379999999999999,0.6301307007280315
293.489990234375,294.3399963378906,291.9200134277344,294.0199890136719,273.2558288574219,81111700,0.051,2019-04-30,17,2019,30,Tuesday,0.04379999999999999,0.6301307007280315
294.7200012207031,294.95001220703125,291.79998779296875,291.80999755859375,271.201904296875,71671900,-0.752,2019-05-01,17,2019,1,Wednesday,0.04379999999999999,0.6301307007280315
291.67999267578125,292.70001220703125,289.5199890136719,291.17999267578125,270.6163635253906,65030200,-0.216,2019-05-02,17,2019,2,Thursday,0.04379999999999999,0.6301307007280315
292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,273.26507568359375,56543700,0.979,2019-05-03,17,2019,3,Friday,0.04379999999999999,0.6301307007280315
289.25,293.30999755859375,288.8999938964844,292.82000732421875,272.1404724121094,107198100,-0.412,2019-05-06,18,2019,6,Monday,-0.4044,0.7912144462786306
290.1499938964844,290.80999755859375,285.80999755859375,287.92999267578125,267.59588623046875,144729900,-1.67,2019-05-07,18,2019,7,Tuesday,-0.4044,0.7912144462786306
287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,267.22418212890625,91568300,-0.139,2019-05-08,18,2019,8,Wednesday,-0.4044,0.7912144462786306
285.2300109863281,287.3299865722656,283.29998779296875,286.6600036621094,266.41558837890625,103471100,-0.303,2019-05-09,18,2019,9,Thursday,-0.4044,0.7912144462786306
285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,267.75384521484375,112429300,0.502,2019-05-10,18,2019,10,Friday,-0.4044,0.7912144462786306
282.4200134277344,283.489990234375,279.92999267578125,280.8599853515625,261.02520751953125,127290500,-2.513,2019-05-13,19,2019,13,Monday,-0.14859999999999998,1.4697077260462366
281.989990234375,285.1000061035156,281.8500061035156,283.3999938964844,263.38580322265625,77003200,0.904,2019-05-14,19,2019,14,Tuesday,-0.14859999999999998,1.4697077260462366
281.5899963378906,285.7699890136719,281.3599853515625,285.05999755859375,264.92852783203125,73956400,0.586,2019-05-15,19,2019,15,Wednesday,-0.14859999999999998,1.4697077260462366
285.8399963378906,289.2099914550781,285.760009765625,287.70001220703125,267.38214111328125,76749600,0.926,2019-05-16,19,2019,16,Thursday,-0.14859999999999998,1.4697077260462366
285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,265.653564453125,100353000,-0.646,2019-05-17,19,2019,17,Friday,-0.14859999999999998,1.4697077260462366
284.05999755859375,285.9599914550781,283.1199951171875,283.95001220703125,263.89697265625,62877600,-0.661,2019-05-20,20,2019,20,Monday,-0.2122,0.8161560512549055
285.8299865722656,286.92999267578125,285.54998779296875,286.510009765625,266.2762451171875,46847100,0.902,2019-05-21,20,2019,21,Tuesday,-0.2122,0.8161560512549055
285.45001220703125,286.69000244140625,285.1000061035156,285.6300048828125,265.4583435058594,49482500,-0.307,2019-05-22,20,2019,22,Wednesday,-0.2122,0.8161560512549055
283.1600036621094,283.2099914550781,280.57000732421875,282.1400146484375,262.21484375,98733800,-1.222,2019-05-23,20,2019,23,Thursday,-0.2122,0.8161560512549055
283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,262.8096008300781,55268100,0.227,2019-05-24,20,2019,24,Friday,-0.2122,0.8161560512549055
283.0899963378906,284.1499938964844,280.1300048828125,280.1499938964844,260.3653564453125,70029400,-0.93,2019-05-28,21,2019,28,Tuesday,-0.669,0.6871511236014002
278.9100036621094,279.3599853515625,276.7099914550781,278.2699890136719,258.6180725097656,104972900,-0.671,2019-05-29,21,2019,29,Wednesday,-0.669,0.6871511236014002
279.1099853515625,280.0400085449219,277.80999755859375,279.0299987792969,259.324462890625,62523800,0.273,2019-05-30,21,2019,30,Thursday,-0.669,0.6871511236014002
276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,255.83001708984375,86862800,-1.348,2019-05-31,21,2019,31,Friday,-0.669,0.6871511236014002
275.30999755859375,276.54998779296875,273.0899963378906,274.57000732421875,255.17942810058594,96428000,-0.254,2019-06-03,22,2019,3,Monday,0.8867999999999998,0.8689279026478549
277.1199951171875,280.67999267578125,276.6199951171875,280.5299987792969,260.7185363769531,77231900,2.171,2019-06-04,22,2019,4,Tuesday,0.8867999999999998,0.8689279026478549
282.3299865722656,282.989990234375,280.32000732421875,282.9599914550781,262.97686767578125,71169700,0.866,2019-06-05,22,2019,5,Wednesday,0.8867999999999998,0.8689279026478549
283.2900085449219,285.54998779296875,282.57000732421875,284.79998779296875,264.6869812011719,69430400,0.65,2019-06-06,22,2019,6,Thursday,0.8867999999999998,0.8689279026478549
285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,267.3357238769531,74272200,1.001,2019-06-07,22,2019,7,Friday,0.8867999999999998,0.8689279026478549
289.3699951171875,290.82000732421875,288.8699951171875,288.9700012207031,268.5624694824219,60799100,0.459,2019-06-10,23,2019,10,Monday,0.11200000000000002,0.301146143923511
290.989990234375,291.3999938964844,288.17999267578125,288.8999938964844,268.4974365234375,58641300,-0.024,2019-06-11,23,2019,11,Tuesday,0.11200000000000002,0.301146143923511
288.6400146484375,289.260009765625,287.82000732421875,288.3900146484375,268.0234680175781,47096300,-0.177,2019-06-12,23,2019,12,Wednesday,0.11200000000000002,0.301146143923511
289.3999938964844,289.9800109863281,288.6199951171875,289.5799865722656,269.12939453125,48945200,0.413,2019-06-13,23,2019,13,Thursday,0.11200000000000002,0.301146143923511
289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,268.83197021484375,52324700,-0.111,2019-06-14,23,2019,14,Friday,0.11200000000000002,0.301146143923511
289.5199890136719,290.2200012207031,289.17999267578125,289.3699951171875,268.93426513671875,39205700,0.038,2019-06-17,24,2019,17,Monday,0.4242,0.5436107982739121
291.3900146484375,293.57000732421875,290.989990234375,292.3999938964844,271.7502746582031,85434800,1.047,2019-06-18,24,2019,18,Tuesday,0.4242,0.5436107982739121
292.54998779296875,293.6499938964844,291.4700012207031,293.05999755859375,272.3636474609375,78674400,0.226,2019-06-19,24,2019,19,Wednesday,0.4242,0.5436107982739121
296.0400085449219,296.30999755859375,293.1300048828125,295.8599853515625,274.9659118652344,116570000,0.955,2019-06-20,24,2019,20,Thursday,0.4242,0.5436107982739121
294.1300048828125,295.5199890136719,293.760009765625,294.0,274.56622314453125,83309500,-0.145,2019-06-21,24,2019,21,Friday,0.4242,0.5436107982739121
294.2300109863281,294.5799865722656,293.4700012207031,293.6400146484375,274.2300109863281,47582700,-0.122,2019-06-24,25,2019,24,Monday,-0.06659999999999999,0.5823051605472855
293.70001220703125,293.7300109863281,290.6400146484375,290.760009765625,271.5403747558594,82028700,-0.981,2019-06-25,25,2019,25,Tuesday,-0.06659999999999999,0.5823051605472855
291.75,292.30999755859375,290.3500061035156,290.4700012207031,271.26953125,51584900,-0.1,2019-06-26,25,2019,26,Wednesday,-0.06659999999999999,0.5823051605472855
291.30999755859375,292.05999755859375,290.8900146484375,291.5,272.2314453125,40355200,0.355,2019-06-27,25,2019,27,Thursday,-0.06659999999999999,0.5823051605472855
292.5799865722656,293.54998779296875,292.010009765625,293.0,273.63226318359375,59350900,0.515,2019-06-28,25,2019,28,Friday,-0.06659999999999999,0.5823051605472855
296.67999267578125,296.9200134277344,294.3299865722656,295.6600036621094,276.11651611328125,78705600,0.908,2019-07-01,26,2019,1,Monday,0.4635,0.4780972704377217
295.6099853515625,296.489990234375,294.67999267578125,296.42999267578125,276.8355407714844,61504500,0.26,2019-07-02,26,2019,2,Tuesday,0.4635,0.4780972704377217
297.17999267578125,298.82000732421875,297.0199890136719,298.79998779296875,279.04888916015625,40898900,0.8,2019-07-03,26,2019,3,Wednesday,0.4635,0.4780972704377217
297.44000244140625,298.6400146484375,296.010009765625,298.4599914550781,278.73138427734375,51677300,-0.114,2019-07-05,26,2019,5,Friday,0.4635,0.4780972704377217
297.010009765625,298.260009765625,296.2200012207031,296.82000732421875,277.19976806640625,45841800,-0.549,2019-07-08,27,2019,8,Monday,0.1472,0.4161222176236208
295.5400085449219,297.5199890136719,295.4800109863281,297.19000244140625,277.5453186035156,41101300,0.125,2019-07-09,27,2019,9,Tuesday,0.1472,0.4161222176236208
298.3699951171875,299.6600036621094,297.7799987792969,298.6099853515625,278.8714599609375,58448500,0.478,2019-07-10,27,2019,10,Wednesday,0.1472,0.4161222176236208
299.32000732421875,299.5799865722656,298.20001220703125,299.30999755859375,279.52520751953125,50826100,0.234,2019-07-11,27,2019,11,Thursday,0.1472,0.4161222176236208
299.8500061035156,300.7300109863281,299.510009765625,300.6499938964844,280.7766418457031,40326000,0.448,2019-07-12,27,2019,12,Friday,0.1472,0.4161222176236208
301.1300048828125,301.1300048828125,300.19000244140625,300.75,280.87005615234375,33900000,0.033,2019-07-15,28,2019,15,Monday,-0.23200000000000004,0.4307087182772134
300.6499938964844,300.8800048828125,299.44000244140625,299.7799987792969,279.96417236328125,36650100,-0.323,2019-07-16,28,2019,16,Tuesday,-0.23200000000000004,0.4307087182772134
299.75,299.92999267578125,297.739990234375,297.739990234375,278.0589599609375,36036300,-0.681,2019-07-17,28,2019,17,Wednesday,-0.23200000000000004,0.4307087182772134
297.19000244140625,299.25,296.70001220703125,298.8299865722656,279.0769348144531,51392600,0.366,2019-07-18,28,2019,18,Thursday,-0.23200000000000004,0.4307087182772134
300.0400085449219,300.07000732421875,296.9800109863281,297.1700134277344,277.52667236328125,58678600,-0.555,2019-07-19,28,2019,19,Friday,-0.23200000000000004,0.4307087182772134
297.6099853515625,298.5,297.0400085449219,297.8999938964844,278.2084045410156,43638100,0.246,2019-07-22,29,2019,22,Monday,0.3246,0.4855922157530946
299.1400146484375,300.0299987792969,298.2200012207031,300.0299987792969,280.19757080078125,44564500,0.715,2019-07-23,29,2019,23,Tuesday,0.3246,0.4855922157530946
299.19000244140625,301.44000244140625,299.0899963378906,301.44000244140625,281.5143737792969,47213200,0.47,2019-07-24,29,2019,24,Wednesday,0.3246,0.4855922157530946
300.94000244140625,301.0,299.1099853515625,300.0,280.169677734375,55394100,-0.478,2019-07-25,29,2019,25,Thursday,0.3246,0.4855922157530946
300.760009765625,302.2300109863281,300.6199951171875,302.010009765625,282.0467834472656,45084100,0.67,2019-07-26,29,2019,26,Friday,0.3246,0.4855922157530946
301.8800048828125,302.010009765625,300.8500061035156,301.4599914550781,281.5331115722656,38126500,-0.182,2019-07-29,30,2019,29,Monday,-0.6292,0.39895576195864124
299.9100036621094,301.1700134277344,299.489990234375,300.7200012207031,280.8419189453125,45849000,-0.246,2019-07-30,30,2019,30,Tuesday,-0.6292,0.39895576195864124
300.989990234375,301.20001220703125,295.20001220703125,297.42999267578125,277.7695007324219,104245200,-1.094,2019-07-31,30,2019,31,Wednesday,-0.6292,0.39895576195864124
297.6000061035156,300.8699951171875,293.9599914550781,294.8399963378906,275.3506774902344,142646600,-0.871,2019-08-01,30,2019,1,Thursday,-0.6292,0.39895576195864124
293.8500061035156,294.1199951171875,290.8999938964844,292.6199951171875,273.27740478515625,116749700,-0.753,2019-08-02,30,2019,2,Friday,-0.6292,0.39895576195864124
288.0899963378906,288.2099914550781,281.7200012207031,283.82000732421875,265.0591125488281,178745400,-3.007,2019-08-05,31,2019,5,Monday,-0.05300000000000007,1.956418539065708
285.9100036621094,288.0400085449219,284.2799987792969,287.79998779296875,268.7760009765625,120711700,1.402,2019-08-06,31,2019,6,Tuesday,-0.05300000000000007,1.956418539065708
284.3999938964844,288.82000732421875,282.0400085449219,287.9700012207031,268.9347839355469,140572300,0.059,2019-08-07,31,2019,7,Wednesday,-0.05300000000000007,1.956418539065708
289.6199951171875,293.6199951171875,289.010009765625,293.6199951171875,274.2113342285156,87713900,1.962,2019-08-08,31,2019,8,Thursday,-0.05300000000000007,1.956418539065708
292.5799865722656,293.239990234375,289.6499938964844,291.6199951171875,272.343505859375,93730000,-0.681,2019-08-09,31,2019,9,Friday,-0.05300000000000007,1.956418539065708
289.9599914550781,291.6099853515625,287.0199890136719,288.07000732421875,269.0282287597656,65527600,-1.217,2019-08-12,32,2019,12,Monday,-0.17599999999999993,1.9192058253350524
287.739990234375,294.1499938964844,287.3599853515625,292.54998779296875,273.21197509765625,94299800,1.555,2019-08-13,32,2019,13,Tuesday,-0.17599999999999993,1.9192058253350524
288.07000732421875,288.739990234375,283.760009765625,283.8999938964844,265.1337890625,135622100,-2.957,2019-08-14,32,2019,14,Wednesday,-0.17599999999999993,1.9192058253350524
284.8800048828125,285.6400146484375,282.3900146484375,284.6499938964844,265.8342590332031,99556600,0.264,2019-08-15,32,2019,15,Thursday,-0.17599999999999993,1.9192058253350524
286.4800109863281,289.3299865722656,284.7099914550781,288.8500061035156,269.756591796875,83018300,1.475,2019-08-16,32,2019,16,Friday,-0.17599999999999993,1.9192058253350524
292.19000244140625,293.0799865722656,291.44000244140625,292.3299865722656,273.0065612792969,53571800,1.205,2019-08-19,33,2019,19,Monday,-0.2694,1.4949261854687006
291.7699890136719,292.3599853515625,289.95001220703125,290.0899963378906,270.91473388671875,51596400,-0.766,2019-08-20,33,2019,20,Tuesday,-0.2694,1.4949261854687006
292.4800109863281,292.8599853515625,291.7200012207031,292.45001220703125,273.1186828613281,49524700,0.814,2019-08-21,33,2019,21,Wednesday,-0.2694,1.4949261854687006
293.2300109863281,293.92999267578125,290.3999938964844,292.3599853515625,273.0345153808594,51666400,-0.031,2019-08-22,33,2019,22,Thursday,-0.2694,1.4949261854687006
290.9200134277344,292.760009765625,283.4700012207031,284.8500061035156,266.02105712890625,149161500,-2.569,2019-08-23,33,2019,23,Friday,-0.2694,1.4949261854687006
287.2699890136719,288.0,285.5799865722656,288.0,268.9627990722656,72423800,1.106,2019-08-26,34,2019,26,Monday,0.5302,0.7245034161410145
289.5400085449219,289.95001220703125,286.0299987792969,286.8699951171875,267.90753173828125,66668900,-0.392,2019-08-27,34,2019,27,Tuesday,0.5302,0.7245034161410145
286.1400146484375,289.07000732421875,285.25,288.8900146484375,269.79400634765625,59696700,0.704,2019-08-28,34,2019,28,Wednesday,0.5302,0.7245034161410145
291.7200012207031,293.1600036621094,290.6099853515625,292.5799865722656,273.2401123046875,57899400,1.277,2019-08-29,34,2019,29,Thursday,0.5302,0.7245034161410145
294.2200012207031,294.239990234375,291.4200134277344,292.45001220703125,273.1186828613281,62901200,-0.044,2019-08-30,34,2019,30,Friday,0.5302,0.7245034161410145
290.57000732421875,291.5799865722656,289.2699890136719,290.739990234375,271.52166748046875,69101400,-0.585,2019-09-03,35,2019,3,Tuesday,0.47825,0.8898094833539743
293.1400146484375,294.05999755859375,292.30999755859375,294.0400085449219,274.603515625,46887300,1.135,2019-09-04,35,2019,4,Wednesday,0.47825,0.8898094833539743
296.7900085449219,298.8299865722656,294.0,297.82000732421875,278.1337585449219,83258100,1.286,2019-09-05,35,2019,5,Thursday,0.47825,0.8898094833539743
298.1700134277344,298.760009765625,297.4200134277344,298.04998779296875,278.348388671875,49584300,0.077,2019-09-06,35,2019,6,Friday,0.47825,0.8898094833539743
299.1400146484375,299.239990234375,297.1600036621094,298.20001220703125,278.4885559082031,51260300,0.05,2019-09-09,36,2019,9,Monday,0.2036,0.32609707143732525
297.3599853515625,298.20001220703125,295.9700012207031,298.1300048828125,278.4232177734375,57947100,-0.023,2019-09-10,36,2019,10,Tuesday,0.2036,0.32609707143732525
298.4700012207031,300.3399963378906,297.75,300.25,280.403076171875,68821100,0.711,2019-09-11,36,2019,11,Wednesday,0.2036,0.32609707143732525
301.25,302.4599914550781,300.4100036621094,301.2900085449219,281.3743591308594,72908700,0.346,2019-09-12,36,2019,12,Thursday,0.2036,0.32609707143732525
301.7799987792969,302.1700134277344,300.67999267578125,301.0899963378906,281.18756103515625,62104800,-0.066,2019-09-13,36,2019,13,Friday,0.2036,0.32609707143732525
299.8399963378906,301.1400146484375,299.45001220703125,300.1600036621094,280.3190612792969,58191200,-0.309,2019-09-16,37,2019,16,Monday,-0.095,0.2918895338993846
299.94000244140625,301.0199890136719,299.75,300.9200134277344,281.02880859375,41475500,0.253,2019-09-17,37,2019,17,Tuesday,-0.095,0.2918895338993846
300.489990234375,301.2200012207031,298.239990234375,301.1000061035156,281.19683837890625,73375800,0.06,2019-09-18,37,2019,18,Wednesday,-0.095,0.2918895338993846
301.5299987792969,302.6300048828125,300.7099914550781,301.0799865722656,281.1781005859375,76560500,-0.007,2019-09-19,37,2019,19,Thursday,-0.095,0.2918895338993846
300.3599853515625,300.6700134277344,297.4100036621094,298.2799987792969,279.84967041015625,89565000,-0.472,2019-09-20,37,2019,20,Friday,-0.095,0.2918895338993846
297.54998779296875,299.0,297.2699890136719,298.2099914550781,279.78399658203125,43476800,-0.023,2019-09-23,38,2019,23,Monday,-0.19280000000000003,0.5277217069630545
299.4100036621094,299.8399963378906,294.80999755859375,295.8699951171875,277.58856201171875,94869400,-0.785,2019-09-24,38,2019,24,Tuesday,-0.19280000000000003,0.5277217069630545
295.9599914550781,298.1099853515625,294.3299865722656,297.6199951171875,279.23040771484375,71854000,0.591,2019-09-25,38,2019,25,Wednesday,-0.19280000000000003,0.5277217069630545
297.6300048828125,297.8599853515625,295.45001220703125,297.0,278.6488037109375,56179700,-0.208,2019-09-26,38,2019,26,Thursday,-0.19280000000000003,0.5277217069630545
297.8299865722656,297.95001220703125,293.69000244140625,295.3999938964844,277.1475830078125,84746600,-0.539,2019-09-27,38,2019,27,Friday,-0.19280000000000003,0.5277217069630545
295.9700012207031,297.54998779296875,295.9200134277344,296.7699890136719,278.4329833984375,51662400,0.464,2019-09-30,39,2019,30,Monday,-0.06380000000000004,1.3443205346940141
297.739990234375,298.4599914550781,293.0,293.239990234375,275.12109375,88242400,-1.189,2019-10-01,39,2019,1,Tuesday,-0.06380000000000004,1.3443205346940141
291.5,291.510009765625,286.6400146484375,288.05999755859375,270.26116943359375,122539500,-1.766,2019-10-02,39,2019,2,Wednesday,-0.06380000000000004,1.3443205346940141
287.80999755859375,290.45001220703125,284.82000732421875,290.4200134277344,272.475341796875,85278800,0.819,2019-10-03,39,2019,3,Thursday,-0.06380000000000004,1.3443205346940141
291.1400146484375,294.6300048828125,291.0799865722656,294.3500061035156,276.1625061035156,65091200,1.353,2019-10-04,39,2019,4,Friday,-0.06380000000000004,1.3443205346940141
293.4700012207031,295.260009765625,292.7699890136719,293.0799865722656,274.970947265625,59610500,-0.431,2019-10-07,40,2019,7,Monday,0.13599999999999995,1.110948918717688
291.0400085449219,291.8500061035156,288.489990234375,288.5299987792969,270.7021484375,95708100,-1.552,2019-10-08,40,2019,8,Tuesday,0.13599999999999995,1.110948918717688
290.75,292.29998779296875,290.05999755859375,291.2699890136719,273.2727966308594,62359400,0.95,2019-10-09,40,2019,9,Wednesday,0.13599999999999995,1.110948918717688
291.17999267578125,294.2099914550781,291.0,293.239990234375,275.12109375,55296300,0.676,2019-10-10,40,2019,10,Thursday,0.13599999999999995,1.110948918717688
296.2699890136719,298.739990234375,296.1400146484375,296.2799987792969,277.9732666015625,98720400,1.037,2019-10-11,40,2019,11,Friday,0.13599999999999995,1.110948918717688
295.92999267578125,296.6700134277344,295.57000732421875,295.95001220703125,277.66363525390625,40394800,-0.111,2019-10-14,41,2019,14,Monday,0.11499999999999999,0.5547715746142731
297.1000061035156,299.70001220703125,296.9700012207031,298.8800048828125,280.41265869140625,46754500,0.99,2019-10-15,41,2019,15,Tuesday,0.11499999999999999,0.5547715746142731
298.3699951171875,299.1600036621094,297.9200134277344,298.3999938964844,279.96221923828125,48928200,-0.161,2019-10-16,41,2019,16,Wednesday,0.11499999999999999,0.5547715746142731
299.67999267578125,300.239990234375,298.5199890136719,299.2799987792969,280.78790283203125,45736600,0.295,2019-10-17,41,2019,17,Thursday,0.11499999999999999,0.5547715746142731
298.69000244140625,299.3999938964844,297.0299987792969,297.9700012207031,279.558837890625,64304000,-0.438,2019-10-18,41,2019,18,Friday,0.11499999999999999,0.5547715746142731
299.4200134277344,300.2099914550781,298.94000244140625,299.989990234375,281.4539794921875,39048600,0.678,2019-10-21,42,2019,21,Monday,0.24299999999999997,0.3710518831646054
300.5799865722656,300.8999938964844,298.9100036621094,299.010009765625,280.5346374511719,48594700,-0.327,2019-10-22,42,2019,22,Tuesday,0.24299999999999997,0.3710518831646054
298.7300109863281,299.94000244140625,298.5,299.8800048828125,281.350830078125,34352200,0.291,2019-10-23,42,2019,23,Wednesday,0.24299999999999997,0.3710518831646054
300.9100036621094,301.07000732421875,299.4599914550781,300.3699951171875,281.8105163574219,35453100,0.163,2019-10-24,42,2019,24,Thursday,0.24299999999999997,0.3710518831646054
299.739990234375,302.20001220703125,299.67999267578125,301.6000061035156,282.9645690917969,45205400,0.41,2019-10-25,42,2019,25,Friday,0.24299999999999997,0.3710518831646054
302.94000244140625,303.8500061035156,302.9100036621094,303.29998779296875,284.55950927734375,42147000,0.564,2019-10-28,43,2019,28,Monday,0.30019999999999997,0.4719313509399434
303.0,304.2300109863281,302.8599853515625,303.2099914550781,284.47509765625,44284900,-0.03,2019-10-29,43,2019,29,Tuesday,0.30019999999999997,0.4719313509399434
303.42999267578125,304.54998779296875,301.989990234375,304.1400146484375,285.3475646972656,49643900,0.307,2019-10-30,43,2019,30,Wednesday,0.30019999999999997,0.4719313509399434
304.1300048828125,304.1300048828125,301.7300109863281,303.3299865722656,284.587646484375,69053800,-0.266,2019-10-31,43,2019,31,Thursday,0.30019999999999997,0.4719313509399434
304.9200134277344,306.19000244140625,304.739990234375,306.1400146484375,287.22406005859375,71141500,0.926,2019-11-01,43,2019,1,Friday,0.30019999999999997,0.4719313509399434
307.8500061035156,308.0,306.9599914550781,307.3699951171875,288.3780212402344,60606900,0.402,2019-11-04,44,2019,4,Monday,0.1826,0.21946138612521338
